,mpid_hh,pid_hh,keroricego_hh,templecompany_hh,keroricecome_hh,lendmoney_hh,borrowmoney_hh,samecaste_hh,sameoccupation_hh
636,1021,1128,0,0,0,0,0,1,0
637,1021,1133,0,0,0,0,0,1,1
638,1021,1134,0,0,0,0,0,1,0
639,1021,1136,0,0,0,0,0,1,1
640,1021,1139,0,0,0,0,0,0,1
641,1021,1140,0,0,0,0,0,1,0
642,1021,1143,0,0,0,0,0,1,1
643,1021,1146,0,0,0,0,0,0,0
644,1021,1147,0,0,0,0,0,0,1
645,1021,1148,0,0,0,0,0,0,1
646,1021,1152,0,0,0,0,0,0,1
647,1021,1155,0,0,0,0,0,1,1
648,1021,1156,0,0,0,0,0,0,0
649,1021,1157,0,0,0,0,0,0,0
650,1021,1158,0,0,0,0,0,1,1
651,1021,1162,0,0,0,0,0,1,1
652,1021,1163,0,0,0,0,0,1,1
653,1021,1164,0,0,0,0,0,1,1
654,1021,1165,0,0,0,0,0,1,1
655,1021,1166,0,0,0,0,0,1,1
656,1021,1169,0,0,0,0,0,1,1
657,1021,1171,0,0,0,0,0,1,1
658,1021,1172,0,0,0,0,0,1,1
659,1021,1173,0,0,0,0,0,1,0
660,1021,1174,0,0,0,0,0,0,1
661,1021,77777,0,0,0,1,1,0,0
662,1024,1002,0,0,0,0,0,1,0
663,1024,1005,0,0,0,0,0,0,0
664,1024,1006,0,0,0,0,0,1,0
665,1024,1007,0,0,0,0,0,1,0
666,1024,1008,0,0,0,0,0,1,0
667,1024,1012,1,0,1,1,1,0,0
668,1024,1013,0,0,0,0,0,0,0
669,1024,1016,0,0,0,0,0,0,0
670,1024,1020,0,0,0,0,0,1,0
671,1024,1021,0,0,0,0,0,1,0
672,1024,1024,0,0,0,0,0,1,0
673,1024,1029,0,0,0,0,0,1,0
674,1024,1031,0,0,0,0,0,1,0
675,1024,1032,0,0,0,0,0,0,0
676,1024,1033,0,0,0,0,0,0,0
677,1024,1035,0,0,0,0,0,0,0
678,1024,1037,0,0,0,0,0,0,0
679,1024,1040,0,0,0,0,0,1,0
680,1024,1041,0,0,0,0,0,1,0
681,1024,1042,0,0,0,0,0,1,0
682,1024,1043,0,0,0,0,0,1,0
683,1024,1048,0,0,0,0,0,1,0
684,1024,1049,0,0,0,0,0,1,0
685,1024,1052,0,0,0,0,0,1,0
686,1024,1053,0,0,0,0,0,1,0
687,1024,1054,0,0,0,0,0,0,0
688,1024,1058,0,0,0,0,0,1,0
689,1024,1059,0,0,0,0,0,1,0
690,1024,1062,0,0,0,0,0,1,0
691,1024,1065,0,0,0,0,0,1,0
692,1024,1067,0,0,0,0,0,1,0
693,1024,1068,0,0,0,0,0,1,1
694,1024,1071,0,0,0,0,0,1,0
695,1024,1073,0,0,0,0,0,1,0
696,1024,1074,0,0,0,0,0,1,0
697,1024,1078,0,0,0,0,0,1,0
698,1024,1079,0,0,0,0,0,1,0
699,1024,1081,0,0,0,0,0,1,0
700,1024,1083,0,0,0,0,0,1,0
701,1024,1088,0,0,0,0,0,1,0
702,1024,1089,0,0,0,0,0,1,0
703,1024,1092,0,0,0,0,0,1,0
704,1024,1094,0,0,0,0,0,1,0
705,1024,1095,0,0,0,0,0,1,0
706,1024,1097,0,0,0,0,0,1,0
707,1024,1099,0,0,0,0,0,1,0
708,1024,1102,0,0,0,0,0,0,0
709,1024,1103,0,0,0,0,0,1,0
710,1024,1104,0,0,0,0,0,0,0
711,1024,1105,1,0,0,1,1,1,0
712,1024,1106,0,0,0,0,0,1,0
713,1024,1112,0,0,0,0,0,1,0
714,1024,1115,0,0,0,0,0,1,0
715,1024,1119,0,0,0,0,0,1,0
716,1024,1122,0,0,0,0,0,1,0
717,1024,1126,0,0,0,0,0,1,0
718,1024,1128,0,0,0,0,0,1,0
719,1024,1133,0,0,0,0,0,1,0
720,1024,1134,0,0,0,0,0,1,0
721,1024,1136,0,0,0,0,0,1,0
722,1024,1139,0,0,0,0,0,0,0
723,1024,1140,0,0,0,0,0,1,0
724,1024,1143,0,0,0,0,0,1,0
725,1024,1146,0,0,0,0,0,0,0
726,1024,1147,0,0,0,0,0,0,0
727,1024,1148,0,0,0,0,0,0,0
728,1024,1152,0,0,0,1,1,0,0
729,1024,1155,0,0,0,0,0,1,0
730,1024,1156,0,0,0,0,0,0,0
731,1024,1158,0,0,0,0,0,1,0
732,1024,1159,0,0,0,0,0,0,0
733,1024,1162,0,0,0,0,0,1,0
734,1024,1163,0,0,0,0,0,1,0
735,1024,1164,0,0,0,0,0,1,0
736,1024,1165,0,0,0,0,0,1,0
737,1024,1166,0,0,0,0,0,1,0
738,1024,1169,0,0,0,0,0,1,0
739,1024,1171,0,0,0,0,0,1,0
740,1024,1172,0,0,0,0,0,1,0
741,1024,1173,0,0,0,0,0,1,0
742,1024,1174,0,0,0,0,0,0,0
743,1024,77777,0,0,1,0,0,0,0
744,1029,1002,0,0,0,0,0,1,0
745,1029,1006,0,0,0,0,0,1,1
746,1029,1007,0,0,0,0,0,1,1
747,1029,1008,0,0,0,0,0,1,1
748,1029,1012,1,0,1,1,1,0,0
749,1029,1013,0,0,0,0,0,0,1
750,1029,1016,0,0,0,0,0,0,1
751,1029,1020,0,0,0,0,0,1,1
752,1029,1021,0,0,0,0,0,1,1
753,1029,1024,0,0,0,0,0,1,0
754,1029,1029,0,0,0,0,0,1,0
755,1029,1031,0,0,0,0,0,1,1
756,1029,1032,0,0,0,0,0,0,1
757,1029,1033,0,0,0,0,0,0,1
758,1029,1035,0,0,0,0,0,0,1
759,1029,1037,0,0,0,0,0,0,1
760,1029,1039,1,0,1,1,1,0,0
761,1029,1040,0,0,0,0,0,1,1
762,1029,1041,0,0,0,0,0,1,0
763,1029,1042,0,0,0,0,0,1,0
764,1029,1043,0,0,0,0,0,1,0
765,1029,1048,0,0,0,0,0,1,1
766,1029,1049,0,0,0,0,0,1,1
767,1029,1052,0,0,0,0,0,1,1
768,1029,1053,0,0,0,0,0,1,0
769,1029,1054,0,0,0,0,0,0,0
770,1029,1058,0,0,0,0,0,1,0
771,1029,1059,0,0,0,0,0,1,1
772,1029,1062,0,0,0,0,0,1,1
773,1029,1065,0,0,0,0,0,1,1
774,1029,1067,0,0,0,0,0,1,0
775,1029,1068,0,0,0,0,0,1,1
776,1029,1071,0,0,0,0,0,1,1
777,1029,1073,0,0,0,0,0,1,1
778,1029,1074,0,0,0,0,0,1,0
779,1029,1078,0,0,0,0,0,1,1
780,1029,1079,0,0,0,0,0,1,1
781,1029,1081,0,0,0,0,0,1,0
782,1029,1083,0,0,0,0,0,1,1
783,1029,1088,0,0,0,0,0,1,1
784,1029,1089,0,0,0,0,0,1,1
785,1029,1092,0,0,0,0,0,1,1
786,1029,1094,0,0,0,0,0,1,1
787,1029,1095,0,0,0,0,0,1,1
788,1029,1097,0,0,0,0,0,1,1
789,1029,1099,0,0,0,0,0,1,1
790,1029,1103,0,0,0,0,0,1,1
791,1029,1105,0,0,0,0,0,1,1
792,1029,1106,0,0,0,0,0,1,1
793,1029,1112,0,0,0,0,0,1,1
794,1029,1113,1,0,1,1,1,0,0
795,1029,1115,0,0,0,0,0,1,1
796,1029,1119,0,0,0,0,0,1,1
797,1029,1122,0,0,0,0,0,1,1
798,1029,1126,0,0,0,0,0,1,1
799,1029,1128,0,0,0,0,0,1,0
800,1029,1133,0,0,0,0,0,1,1
801,1029,1134,0,0,0,0,0,1,0
802,1029,1136,0,0,0,0,0,1,1
803,1029,1139,0,0,0,0,0,0,1
804,1029,1140,0,0,0,0,0,1,0
805,1029,1143,0,0,0,0,0,1,1
806,1029,1146,0,0,0,0,0,0,0
807,1029,1147,0,0,0,0,0,0,1
808,1029,1148,0,0,0,0,0,0,1
809,1029,1152,0,0,0,0,0,0,1
810,1029,1155,0,0,0,0,0,1,1
811,1029,1156,0,0,0,0,0,0,0
812,1029,1158,0,0,0,0,0,1,1
813,1029,1162,0,0,0,0,0,1,1
814,1029,1163,0,0,0,0,0,1,1
815,1029,1164,0,0,0,0,0,1,1
816,1029,1165,0,0,0,0,0,1,1
817,1029,1166,0,0,0,0,0,1,1
818,1029,1169,0,0,0,0,0,1,1
819,1029,1171,0,0,0,0,0,1,1
820,1029,1172,0,0,0,0,0,1,1
821,1029,1173,0,0,0,0,0,1,0
822,1029,1174,0,0,0,0,0,0,1
823,1029,55555,0,0,0,0,0,0,0
824,1029,77777,0,0,0,0,0,0,0
825,1031,1002,0,0,0,0,0,1,0
826,1031,1004,0,0,0,0,0,0,0
827,1031,1006,0,0,0,0,0,1,1
828,1031,1007,0,0,0,0,0,1,1
829,1031,1008,0,0,0,0,0,1,1
830,1031,1013,0,0,0,0,0,0,1
831,1031,1016,0,0,0,0,0,0,1
832,1031,1018,0,0,0,0,0,0,0
833,1031,1020,0,0,0,0,0,1,1
834,1031,1021,0,0,0,0,0,1,1
835,1031,1023,0,0,0,0,0,0,0
836,1031,1024,0,0,0,0,0,1,0
837,1031,1029,1,0,1,1,1,1,1
838,1031,1031,0,1,0,0,1,1,0
839,1031,1032,0,0,0,0,0,0,1
840,1031,1033,0,0,0,0,0,0,1
841,1031,1035,0,0,0,0,0,0,1
842,1031,1037,0,0,0,0,0,0,1
843,1031,1040,0,0,0,0,0,1,1
844,1031,1041,0,0,0,0,0,1,0
845,1031,1042,0,0,0,0,0,1,0
846,1031,1043,0,0,0,0,0,1,0
847,1031,1048,0,0,0,0,0,1,1
848,1031,1049,0,0,0,0,0,1,1
849,1031,1052,0,0,0,0,0,1,1
850,1031,1053,0,0,0,0,0,1,0
851,1031,1054,0,0,0,0,0,0,0
852,1031,1058,0,0,0,0,0,1,0
853,1031,1059,0,0,0,0,0,1,1
854,1031,1062,0,0,0,0,0,1,1
855,1031,1065,0,0,0,0,0,1,1
856,1031,1067,0,0,0,0,0,1,0
857,1031,1068,0,0,0,0,0,1,1
858,1031,1069,0,0,0,1,0,0,0
859,1031,1071,0,0,0,0,0,1,1
860,1031,1073,0,0,0,0,0,1,1
861,1031,1074,0,0,0,0,0,1,0
862,1031,1078,0,0,0,0,0,1,1
863,1031,1079,0,0,0,0,0,1,1
864,1031,1081,0,0,0,0,0,1,0
865,1031,1083,0,0,0,0,0,1,1
866,1031,1088,0,0,0,0,0,1,1
867,1031,1089,0,0,0,0,0,1,1
868,1031,1092,0,0,0,0,0,1,1
869,1031,1094,0,0,0,0,0,1,1
870,1031,1095,0,0,0,0,0,1,1
871,1031,1097,0,0,0,0,0,1,1
872,1031,1099,0,0,0,0,0,1,1
873,1031,1103,0,0,0,0,0,1,1
874,1031,1105,0,0,0,0,0,1,1
875,1031,1106,0,0,0,0,0,1,1
876,1031,1112,0,0,0,0,0,1,1
877,1031,1115,0,0,0,0,0,1,1
878,1031,1116,0,0,0,0,0,0,0
879,1031,1119,0,0,0,0,0,1,1
880,1031,1122,0,0,0,0,0,1,1
881,1031,1126,0,0,0,0,0,1,1
882,1031,1128,0,0,0,0,0,1,0
883,1031,1132,0,0,0,0,0,0,0
884,1031,1133,0,0,0,0,0,1,1
885,1031,1134,0,0,0,0,0,1,0
886,1031,1136,0,0,0,0,0,1,1
887,1031,1139,0,0,0,0,0,0,1
888,1031,1140,0,0,0,0,0,1,0
889,1031,1143,0,0,0,0,0,1,1
890,1031,1146,0,0,0,0,0,0,0
891,1031,1147,0,0,0,0,0,0,1
892,1031,1148,0,0,0,0,0,0,1
893,1031,1152,0,0,0,0,0,0,1
894,1031,1155,0,0,0,0,0,1,1
895,1031,1156,0,0,0,0,0,0,0
896,1031,1158,0,0,0,0,0,1,1
897,1031,1162,0,0,0,0,0,1,1
898,1031,1163,0,0,0,0,0,1,1
899,1031,1164,0,0,0,0,0,1,1
900,1031,1165,0,0,0,0,0,1,1
901,1031,1166,0,0,0,0,0,1,1
902,1031,1169,0,0,0,0,0,1,1
903,1031,1171,0,0,0,0,0,1,1
904,1031,1172,0,0,0,0,0,1,1
905,1031,1173,0,0,0,0,0,1,0
906,1031,1174,0,0,0,0,0,0,1
907,1031,1178,0,0,0,0,0,0,0
908,1031,77777,0,0,0,0,0,0,0
909,1032,1002,0,0,0,0,0,0,0
910,1032,1006,0,0,0,0,0,0,1
911,1032,1007,0,0,0,0,0,0,1
912,1032,1008,0,0,0,0,0,0,1
913,1032,1013,0,0,0,0,0,1,1
914,1032,1016,0,0,0,0,0,1,1
915,1032,1020,0,0,0,0,0,0,1
916,1032,1021,0,0,0,0,0,0,1
917,1032,1024,0,0,0,0,0,0,0
918,1032,1029,0,0,0,1,1,0,1
919,1032,1031,1,0,1,1,1,0,1
920,1032,1032,0,0,0,0,0,1,1
921,1032,1033,0,0,0,0,0,1,1
922,1032,1034,0,0,0,0,0,0,0
923,1032,1035,0,0,0,0,0,1,1
924,1032,1037,1,0,1,1,1,1,1
925,1032,1040,0,0,0,0,0,0,1
926,1032,1041,0,0,0,0,0,0,0
927,1032,1042,0,0,0,0,0,0,0
928,1032,1043,0,0,0,0,0,0,0
929,1032,1048,0,0,0,0,0,0,1
930,1032,1049,0,0,0,0,0,0,1
931,1032,1052,0,0,0,0,0,0,1
932,1032,1053,0,0,0,0,0,0,0
933,1032,1054,0,0,0,0,0,0,0
934,1032,1058,0,0,0,0,0,0,0
935,1032,1059,0,0,0,0,0,0,1
936,1032,1062,0,0,0,0,0,0,1
937,1032,1064,0,0,0,0,0,0,0
938,1032,1065,0,0,0,0,0,0,1
939,1032,1067,0,0,0,0,0,0,0
940,1032,1068,0,0,0,0,0,0,1
941,1032,1071,0,0,0,0,0,0,1
942,1032,1073,0,0,0,0,0,0,1
943,1032,1074,0,0,0,0,0,0,0
944,1032,1078,0,0,0,0,0,0,1
945,1032,1079,0,0,0,0,0,0,1
946,1032,1081,0,0,0,0,0,0,0
947,1032,1083,0,0,0,0,0,0,1
948,1032,1088,0,0,0,0,0,0,1
949,1032,1089,0,0,0,0,0,0,1
950,1032,1092,0,0,0,0,0,0,1
951,1032,1094,0,0,0,0,0,0,1
952,1032,1095,0,0,0,0,0,0,1
953,1032,1097,0,0,0,0,0,0,1
954,1032,1099,0,0,0,0,0,0,1
955,1032,1103,0,0,0,0,0,0,1
956,1032,1105,0,0,0,0,0,0,1
957,1032,1106,0,0,0,0,0,0,1
958,1032,1112,0,0,0,0,0,0,1
959,1032,1115,0,0,0,0,0,0,1
960,1032,1119,0,0,0,0,0,0,1
961,1032,1122,0,0,0,0,0,0,1
962,1032,1126,0,0,0,0,0,0,1
963,1032,1128,0,0,0,0,0,0,0
964,1032,1133,0,0,0,0,0,0,1
965,1032,1134,0,0,0,0,0,0,0
966,1032,1136,0,0,0,0,0,0,1
967,1032,1139,0,0,0,0,0,1,1
968,1032,1140,0,0,0,0,0,0,0
969,1032,1143,0,0,0,0,0,1,1
970,1032,1146,0,0,0,0,0,1,0
971,1032,1147,0,0,0,0,0,1,1
972,1032,1148,0,0,0,0,0,1,1
973,1032,1152,0,0,0,0,0,1,1
974,1032,1155,0,0,0,0,0,0,1
975,1032,1156,0,0,0,0,0,1,0
976,1032,1158,0,0,0,0,0,0,1
977,1032,1162,0,0,0,0,0,0,1
978,1032,1163,0,0,0,0,0,0,1
979,1032,1164,0,0,0,0,0,0,1
980,1032,1165,0,0,0,0,0,0,1
981,1032,1166,0,0,0,0,0,0,1
982,1032,1169,0,0,0,0,0,0,1
983,1032,1171,0,0,0,0,0,0,1
984,1032,1172,0,0,0,0,0,0,1
985,1032,1173,1,0,1,0,1,0,0
986,1032,1174,0,0,0,0,0,1,1
987,1033,1002,0,0,0,0,0,0,0
988,1033,1006,0,0,0,0,0,0,1
989,1033,1007,0,0,0,0,0,0,1
990,1033,1008,0,0,0,0,0,0,1
991,1033,1013,0,0,0,0,0,1,1
992,1033,1016,0,0,0,0,0,1,1
993,1033,1020,0,0,0,0,0,0,1
994,1033,1021,0,0,0,0,0,0,1
995,1033,1022,0,0,0,0,0,0,0
996,1033,1024,0,0,0,0,0,0,0
997,1033,1029,1,0,0,1,1,0,1
998,1033,1031,0,0,0,0,0,0,1
999,1033,1032,0,0,0,0,0,1,1
1000,1033,1033,0,1,0,0,0,1,0
1001,1033,1035,0,0,0,0,0,1,1
1002,1033,1037,0,0,0,0,0,1,1
1003,1033,1040,0,0,0,0,0,0,1
1004,1033,1041,0,0,0,0,0,0,0
1005,1033,1042,0,0,0,0,0,0,0
1006,1033,1043,0,0,0,0,0,0,0
1007,1033,1044,0,0,0,0,0,0,0
1008,1033,1048,0,0,0,0,0,0,1
1009,1033,1049,0,0,0,0,0,0,1
1010,1033,1052,0,0,0,0,0,0,1
1011,1033,1053,0,0,0,0,0,0,0
1012,1033,1054,0,0,0,0,0,0,0
1013,1033,1058,0,0,0,0,0,0,0
1014,1033,1059,0,0,0,0,0,0,1
1015,1033,1062,0,0,0,0,0,0,1
1016,1033,1065,0,0,0,0,0,0,1
1017,1033,1067,0,0,0,0,0,0,0
1018,1033,1068,0,0,0,0,0,0,1
1019,1033,1071,0,0,0,0,0,0,1
1020,1033,1073,0,0,0,0,0,0,1
1021,1033,1074,0,0,0,0,0,0,0
1022,1033,1078,0,0,0,0,0,0,1
1023,1033,1079,0,0,0,0,0,0,1
1024,1033,1081,0,0,0,0,0,0,0
1025,1033,1083,0,0,0,0,0,0,1
1026,1033,1088,0,0,0,0,0,0,1
1027,1033,1089,0,0,0,0,0,0,1
1028,1033,1092,0,0,0,0,0,0,1
1029,1033,1094,0,0,0,0,0,0,1
1030,1033,1095,0,0,0,0,0,0,1
1031,1033,1097,0,0,0,0,0,0,1
1032,1033,1099,0,0,0,0,0,0,1
1033,1033,1103,0,0,0,0,0,0,1
1034,1033,1105,0,0,0,0,0,0,1
1035,1033,1106,0,0,0,0,0,0,1
1036,1033,1112,0,0,0,0,0,0,1
1037,1033,1115,0,0,0,0,0,0,1
1038,1033,1119,0,0,0,0,0,0,1
1039,1033,1122,0,0,0,0,0,0,1
1040,1033,1126,0,0,0,0,0,0,1
1041,1033,1128,0,0,0,0,0,0,0
1042,1033,1133,0,0,0,0,0,0,1
1043,1033,1134,0,0,0,0,0,0,0
1044,1033,1136,0,0,0,0,0,0,1
1045,1033,1139,0,0,0,0,0,1,1
1046,1033,1140,0,0,0,0,0,0,0
1047,1033,1143,0,0,0,0,0,1,1
1048,1033,1146,0,0,0,0,0,1,0
1049,1033,1147,0,0,0,0,0,1,1
1050,1033,1148,0,0,0,0,0,1,1
1051,1033,1152,0,0,0,0,0,1,1
1052,1033,1155,0,0,0,0,0,0,1
1053,1033,1156,0,0,0,0,0,1,0
1054,1033,1158,0,0,0,0,0,0,1
1055,1033,1162,0,0,0,0,0,0,1
1056,1033,1163,0,0,0,0,0,0,1
1057,1033,1164,0,0,0,0,0,0,1
1058,1033,1165,0,0,0,0,0,0,1
1059,1033,1166,0,0,0,0,0,0,1
1060,1033,1169,0,0,0,0,0,0,1
1061,1033,1171,0,0,0,0,0,0,1
1062,1033,1172,0,0,0,0,0,0,1
1063,1033,1173,0,0,0,0,0,0,0
1064,1033,1174,0,0,0,0,0,1,1
1065,1033,77777,0,0,1,0,0,0,0
1066,1035,1002,0,0,0,0,0,0,0
1067,1035,1006,0,0,0,0,0,0,1
1068,1035,1007,0,0,0,0,0,0,1
1069,1035,1008,0,0,0,0,0,0,1
1070,1035,1013,0,0,0,0,0,1,1
1071,1035,1016,0,0,0,0,0,1,1
1072,1035,1020,0,0,0,0,0,0,1
1073,1035,1021,0,0,0,0,0,0,1
1074,1035,1024,0,0,0,0,0,0,0
1075,1035,1029,1,0,1,1,1,0,1
1076,1035,1031,1,0,1,1,1,0,1
1077,1035,1032,1,0,1,0,0,1,1
1078,1035,1033,0,0,0,0,0,1,1
1079,1035,1034,0,0,0,1,1,0,0
1080,1035,1035,0,0,0,0,0,1,0
1081,1035,1037,1,0,1,1,1,1,1
1082,1035,1040,0,0,0,0,0,0,1
1083,1035,1041,0,0,0,0,0,0,0
1084,1035,1042,0,0,0,0,0,0,0
1085,1035,1043,0,0,0,0,0,0,0
1086,1035,1048,0,0,0,0,0,0,1
1087,1035,1049,0,0,0,0,0,0,1
1088,1035,1052,0,0,0,0,0,0,1
1089,1035,1053,0,0,0,0,0,0,0
1090,1035,1054,0,0,0,0,0,0,0
1091,1035,1058,0,0,0,0,0,0,0
1092,1035,1059,0,0,0,0,0,0,1
1093,1035,1062,0,0,0,0,0,0,1
1094,1035,1065,0,0,0,0,0,0,1
1095,1035,1067,0,0,0,0,0,0,0
1096,1035,1068,0,0,0,0,0,0,1
1097,1035,1071,0,0,0,0,0,0,1
1098,1035,1073,0,0,0,0,0,0,1
1099,1035,1074,0,0,0,0,0,0,0
1100,1035,1078,0,0,0,0,0,0,1
1101,1035,1079,0,0,0,0,0,0,1
1102,1035,1081,0,0,0,0,0,0,0
1103,1035,1083,0,0,0,0,0,0,1
1104,1035,1088,0,0,0,0,0,0,1
1105,1035,1089,0,0,0,0,0,0,1
1106,1035,1092,0,0,0,0,0,0,1
1107,1035,1094,0,0,0,0,0,0,1
1108,1035,1095,0,0,0,0,0,0,1
1109,1035,1097,0,0,0,0,0,0,1
1110,1035,1099,0,0,0,0,0,0,1
1111,1035,1103,0,0,0,0,0,0,1
1112,1035,1105,0,0,0,0,0,0,1
1113,1035,1106,0,0,0,0,0,0,1
1114,1035,1112,0,0,0,0,0,0,1
1115,1035,1115,0,0,0,0,0,0,1
1116,1035,1119,0,0,0,0,0,0,1
1117,1035,1122,0,0,0,0,0,0,1
1118,1035,1126,0,0,0,0,0,0,1
1119,1035,1128,0,0,0,0,0,0,0
1120,1035,1133,0,0,0,0,0,0,1
1121,1035,1134,0,0,0,0,0,0,0
1122,1035,1136,0,0,0,0,0,0,1
1123,1035,1139,0,0,0,0,0,1,1
1124,1035,1140,0,0,0,0,0,0,0
1125,1035,1143,0,0,0,0,0,1,1
1126,1035,1146,0,0,0,0,0,1,0
1127,1035,1147,0,0,0,0,0,1,1
1128,1035,1148,0,0,0,0,0,1,1
1129,1035,1152,0,0,0,0,0,1,1
1130,1035,1155,0,0,0,0,0,0,1
1131,1035,1156,0,0,0,0,0,1,0
1132,1035,1158,0,0,0,0,0,0,1
1133,1035,1162,0,0,0,0,0,0,1
1134,1035,1163,0,0,0,0,0,0,1
1135,1035,1164,0,0,0,0,0,0,1
1136,1035,1165,0,0,0,0,0,0,1
1137,1035,1166,0,0,0,0,0,0,1
1138,1035,1169,0,0,0,0,0,0,1
1139,1035,1171,0,0,0,0,0,0,1
1140,1035,1172,0,0,0,0,0,0,1
1141,1035,1173,0,0,0,0,0,0,0
1142,1035,1174,0,0,0,0,0,1,1
1143,1037,1002,0,0,0,0,0,0,0
1144,1037,1006,0,0,0,0,0,0,1
1145,1037,1007,0,0,0,0,0,0,1
1146,1037,1008,0,0,0,0,0,0,1
1147,1037,1013,0,0,0,0,0,1,1
1148,1037,1016,0,0,0,0,0,1,1
1149,1037,1020,0,0,0,0,0,0,1
1150,1037,1021,0,0,0,0,0,0,1
1151,1037,1024,0,0,0,0,0,0,0
1152,1037,1029,0,0,0,0,1,0,1
1153,1037,1031,0,0,0,0,0,0,1
1154,1037,1032,1,0,1,0,1,1,1
1155,1037,1033,0,0,0,0,0,1,1
1156,1037,1034,1,0,1,1,0,0,0
1157,1037,1035,1,0,1,1,1,1,1
1158,1037,1037,0,1,0,0,0,1,0
1159,1037,1040,0,0,0,0,0,0,1
1160,1037,1041,0,0,0,0,0,0,0
1161,1037,1042,0,0,0,0,0,0,0
1162,1037,1043,0,0,0,0,0,0,0
1163,1037,1048,0,0,0,0,0,0,1
1164,1037,1049,0,0,0,0,0,0,1
1165,1037,1052,0,0,0,0,0,0,1
1166,1037,1053,0,0,0,0,0,0,0
1167,1037,1054,0,0,0,0,0,0,0
1168,1037,1058,0,0,0,0,0,0,0
1169,1037,1059,0,0,0,0,0,0,1
1170,1037,1062,0,0,0,0,0,0,1
1171,1037,1065,0,0,0,0,0,0,1
1172,1037,1067,0,0,0,0,0,0,0
1173,1037,1068,0,0,0,0,0,0,1
1174,1037,1071,0,0,0,0,0,0,1
1175,1037,1073,0,0,0,0,0,0,1
1176,1037,1074,0,0,0,0,0,0,0
1177,1037,1078,0,0,0,0,0,0,1
1178,1037,1079,0,0,0,0,0,0,1
1179,1037,1081,0,0,0,0,0,0,0
1180,1037,1083,0,0,0,0,0,0,1
1181,1037,1088,0,0,0,0,0,0,1
1182,1037,1089,0,0,0,0,1,0,1
1183,1037,1092,0,0,0,0,0,0,1
1184,1037,1094,0,0,0,0,0,0,1
1185,1037,1095,0,0,0,0,0,0,1
1186,1037,1097,0,0,0,0,0,0,1
1187,1037,1099,0,0,0,0,0,0,1
1188,1037,1103,0,0,0,0,0,0,1
1189,1037,1105,0,0,0,0,0,0,1
1190,1037,1106,0,0,0,0,0,0,1
1191,1037,1112,0,0,0,0,0,0,1
1192,1037,1115,0,0,0,0,0,0,1
1193,1037,1119,0,0,0,0,0,0,1
1194,1037,1122,0,0,0,0,0,0,1
1195,1037,1126,0,0,0,0,0,0,1
1196,1037,1128,0,0,0,0,0,0,0
1197,1037,1133,0,0,0,0,0,0,1
1198,1037,1134,0,0,0,0,0,0,0
1199,1037,1136,0,0,0,0,0,0,1
1200,1037,1139,0,0,0,0,0,1,1
1201,1037,1140,0,0,0,0,0,0,0
1202,1037,1143,0,0,0,0,0,1,1
1203,1037,1146,0,0,0,0,0,1,0
1204,1037,1147,0,0,0,0,0,1,1
1205,1037,1148,0,0,0,0,0,1,1
1206,1037,1152,0,0,0,0,0,1,1
1207,1037,1155,0,0,0,0,0,0,1
1208,1037,1156,0,0,0,0,0,1,0
1209,1037,1158,0,0,0,0,0,0,1
1210,1037,1162,0,0,0,0,0,0,1
1211,1037,1163,0,0,0,0,0,0,1
1212,1037,1164,0,0,0,0,0,0,1
1213,1037,1165,0,0,0,0,0,0,1
1214,1037,1166,0,0,0,0,0,0,1
1215,1037,1169,0,0,0,0,0,0,1
1216,1037,1171,0,0,0,0,0,0,1
1217,1037,1172,0,0,0,0,0,0,1
1218,1037,1173,0,0,0,0,0,0,0
1219,1037,1174,0,0,0,0,0,1,1
1220,1040,1002,0,0,0,0,0,1,0
1221,1040,1006,0,0,0,0,0,1,1
1222,1040,1007,0,0,0,0,0,1,1
1223,1040,1008,0,0,0,0,0,1,1
1224,1040,1013,0,0,0,0,0,0,1
1225,1040,1016,0,0,0,0,0,0,1
1226,1040,1020,0,0,0,0,0,1,1
1227,1040,1021,0,0,0,0,0,1,1
1228,1040,1024,0,0,0,0,0,1,0
1229,1040,1027,1,0,1,1,1,0,0
1230,1040,1029,0,0,0,0,0,1,1
1231,1040,1031,0,0,0,1,1,1,1
1232,1040,1032,0,0,0,0,0,0,1
1233,1040,1033,0,0,0,0,0,0,1
1234,1040,1035,0,0,0,0,0,0,1
1235,1040,1037,0,0,0,0,0,0,1
1236,1040,1040,0,0,0,0,0,1,1
1237,1040,1041,0,0,0,0,0,1,0
1238,1040,1042,0,0,0,0,0,1,0
1239,1040,1043,0,0,0,0,0,1,0
1240,1040,1044,1,0,1,1,1,0,0
1241,1040,1045,1,0,1,0,0,0,0
1242,1040,1048,0,0,0,0,0,1,1
1243,1040,1049,0,0,0,0,0,1,1
1244,1040,1052,0,0,0,0,0,1,1
1245,1040,1053,0,0,0,0,0,1,0
1246,1040,1054,0,0,0,0,0,0,0
1247,1040,1058,0,0,0,0,0,1,0
1248,1040,1059,0,0,0,0,0,1,1
1249,1040,1062,0,0,0,0,0,1,1
1250,1040,1065,0,0,0,0,0,1,1
1251,1040,1067,0,0,0,0,0,1,0
1252,1040,1068,0,0,0,0,0,1,1
1253,1040,1071,0,0,0,0,0,1,1
1254,1040,1073,0,0,0,0,0,1,1
1255,1040,1074,0,0,0,0,0,1,0
1256,1040,1078,0,0,0,0,0,1,1
